x,y,Topic,Length
9.569756,7.1940975,31,1002
-0.72033286,2.358714,2,771
-0.37395772,4.5794697,18,1322
-1.0812258,0.825388,37,1463
-1.1706142,2.2342703,2,1335
0.48734578,2.950407,2,934
-1.8178653,9.18619,19,1112
2.0796208,4.502113,14,1522
2.2437031,-0.9466528,0,752
-0.2504225,0.29222697,22,1600
-0.7231715,4.10306,10,1211
8.718255,-5.232548,10,1517
0.06546496,5.088379,18,836
-1.2218994,2.0857952,2,1509
0.49302208,1.5982907,15,805
2.727469,5.3904643,10,1940
2.8847125,0.14394028,0,630
1.1727358,6.9121313,4,1323
0.7819821,-2.4909065,13,1197
8.141574,1.6796061,11,1071
7.2295847,8.637065,22,1065
0.19113703,-2.3839579,13,2035
0.33375573,2.756697,2,1791
3.705585,-1.1197342,0,1505
1.5189044,5.666677,44,949
0.67008775,-3.2854812,13,1608
6.2581496,-1.2253019,20,907
-0.5020652,-1.0303134,0,1145
-1.1393033,0.79143745,37,1105
9.079584,-4.8181696,10,1049
1.6084164,2.7416987,2,1550
0.4517351,-1.9115468,13,1034
-3.1563158,4.0031266,13,1321
-0.4965296,2.5906303,2,1154
7.41817,0.7986476,48,765
3.5601554,2.559178,2,975
5.2888374,9.878398,6,1072
-3.3388352,-2.9882216,9,988
2.2517183,5.417893,14,1168
4.7882643,-0.010959971,0,773
0.4140777,-2.9671412,13,2079
-0.13694493,4.97539,18,915
-1.7610722,9.250315,19,1354
2.606788,-2.105921,0,1249
5.39021,9.515484,6,1780
-0.31705981,9.458087,27,901
0.9551397,-2.3597648,0,1041
-3.1581078,4.002639,13,1201
4.182812,-1.0709943,0,1491
-1.4440136,2.1582208,2,911
-1.9246529,9.734861,19,1484
9.055924,6.616399,3,950
5.512712,6.8840528,21,684
0.99801165,8.580632,16,2710
-0.490356,0.6305732,22,1231
0.2146233,-2.2332244,13,1626
4.048318,-1.2033027,0,1329
2.6074905,-0.70438087,0,1238
9.953181,5.0641026,53,2554
4.7826886,5.2036324,18,1638
3.711469,-0.11741294,46,1014
-3.331743,-3.2081392,9,1784
9.024325,3.0871964,60,1624
-0.11876039,5.0204654,18,837
0.5013185,2.9266768,2,1680
2.1829114,5.3646574,14,1293
3.6389742,-0.11660009,0,890
4.259282,-1.6802155,0,2427
-1.1325241,2.2125425,2,1304
4.465159,-0.70136815,0,1305
2.2735097,5.1039023,14,1399
-5.174111,4.9739037,25,1772
8.322402,-0.4255926,13,1361
-1.5009568,-2.4446876,20,1320
3.186157,0.256171,0,998
-0.9361617,3.1219895,10,1001
2.876147,-0.8489854,0,815
2.2084079,0.29861075,0,1821
2.6456504,5.4838696,10,1446
9.559809,-0.9028045,33,1244
5.408316,6.8414636,21,1246
-0.79405683,2.4264405,2,926
2.5379698,3.6930068,39,1147
2.287495,5.2028193,14,1399
5.516208,4.5375423,1,550
-5.218243,4.872922,40,974
6.6834755,-2.3492346,10,1105
4.1502633,-1.2206764,0,859
-0.24400389,4.9384627,18,1035
9.565692,-0.87178844,33,1610
0.26371652,-2.3232381,13,1164
-0.4722867,0.61878294,22,1232
-0.29448298,9.248715,27,508
4.2667203,-1.6788323,0,706
-0.69356084,3.2254553,10,871
-0.19491193,4.865015,18,578
3.5322037,-1.4746029,0,1303
2.0487175,5.447886,14,1371
-0.7631422,2.3266263,2,1086
2.735743,-0.9944341,0,1236
-1.0074604,3.8403563,10,590
-1.0598081,3.7502751,10,1421
2.2687078,5.0381446,51,1553
2.3874145,4.8289423,14,1097
0.7042667,-2.0982451,13,1150
5.368916,6.8837423,21,1171
0.20492104,-0.09720601,50,1926
6.3443203,-1.3288884,20,1757
-1.4978361,0.4768772,15,1623
4.3893795,3.6953647,23,612
-0.5189504,8.091459,35,1068
2.9280005,5.3974214,10,1552
1.8393888,5.8933926,14,958
1.5269442,6.8796325,4,1787
0.8316339,-2.6559207,13,2524
2.4467678,-0.9112765,0,1429
2.6178126,3.9647827,39,1343
6.801474,4.572539,1,1636
9.025804,1.4796339,11,1819
-0.76770055,6.6138906,6,696
-1.6875675,9.421387,19,876
0.6181258,-3.2341964,13,1169
-5.4372816,5.27543,25,1620
6.5685043,-6.335565,10,1149
6.385454,-2.4101834,10,1807
-0.6755419,3.7294033,10,976
8.698725,1.9380741,11,1070
-0.3589052,4.658362,18,754
0.41954252,-2.4219768,13,940
0.4122105,-2.2377644,13,1251
2.7553456,6.8728127,4,992
0.5060906,1.6131438,15,698
3.700649,-0.95031744,0,1506
0.13627023,1.3383864,15,1533
-3.0704699,-3.0071077,9,1561
4.3989077,3.6912494,23,1119
4.2264614,-1.6398562,0,1371
4.6805987,-1.1999733,0,2883
1.0822446,7.0422316,4,1655
3.7281613,2.5613174,2,1328
2.5202923,-0.026213463,0,1125
9.349221,-1.1497995,30,1105
-0.36688423,2.757535,2,1266
-0.21897995,2.4433422,10,824
5.2017922,-1.1653873,0,651
-0.74273187,3.624234,10,1067
-0.8194777,2.0754108,2,822
0.66111094,6.379403,4,997
3.962261,-1.4534947,0,1221
5.622737,3.4000602,20,2072
5.168571,2.641671,17,1035
0.041624215,1.4270858,15,774
6.438974,-2.3320985,10,1544
4.8889737,-1.1209297,0,545
0.6418156,-2.0612478,13,1023
5.4295616,5.8722425,26,1140
-1.8735064,8.995272,19,1044
1.6918595,0.7311505,57,1039
-0.49103695,0.6189033,22,1019
2.807483,-0.68368626,0,794
2.81218,-1.213729,0,1099
-0.7586576,3.5645492,10,1564
2.6898546,4.1778626,39,1225
2.2533624,2.9025297,2,1136
-0.6545949,2.2013738,2,1575
6.7932925,4.5183244,1,1472
5.2888093,2.6780708,17,588
0.43641448,-1.9302098,13,1662
7.523689,0.85925555,25,1665
-0.69243246,3.7322834,10,981
5.5832705,7.3315845,21,1147
0.14005859,-2.4377303,13,2426
-1.0998126,2.1889563,2,1835
1.1618766,-4.84173,5,1219
1.7569166,8.43773,28,1560
4.792641,-1.12798,0,1652
0.54778427,1.1668446,15,1527
-0.79013866,1.095789,15,1245
2.2586925,4.7482414,14,961
3.8820562,3.5838082,23,1501
6.2386,-1.2336634,20,1428
0.26814032,1.119,15,781
2.1936002,8.431099,20,1326
-0.47401774,0.61739117,22,1221
-1.7643845,9.609748,19,981
5.079517,2.9657176,17,1078
2.8248835,5.308002,10,1144
2.1725852,3.2582102,2,1951
2.4101193,-0.78907305,0,1110
9.45836,7.132916,3,1575
-1.1095605,3.851409,10,1018
2.7762568,5.3345284,10,1545
-1.3375808,2.16859,2,761
3.927184,3.4913936,23,795
-0.61974204,3.5025957,10,1631
9.329607,5.8087654,3,2112
5.469221,6.7222013,21,982
9.763361,9.554357,0,635
4.1757665,1.4556422,13,879
2.293823,5.1393476,14,1609
7.4225793,0.84739065,48,2011
-0.8452577,6.778014,6,1142
5.37396,6.8927307,21,1037
7.2898235,-0.28897208,5,1140
2.831765,2.4834466,2,770
-2.9220338,9.981243,30,1352
5.2712364,2.825103,17,466
1.1338738,-2.1155958,0,1717
3.422956,-1.0611615,0,682
3.8871803,3.0562558,23,2040
-0.45596385,0.6347881,22,1582
-1.185607,0.7569705,37,1425
9.035227,3.5230982,60,1088
-0.27334064,0.41364318,22,1083
3.0855398,-0.7560396,0,879
1.9269668,2.5565772,2,1169
0.84780663,2.7826467,2,1563
-4.645149,7.3650403,52,1486
6.938259,5.9781833,46,1328
9.68056,9.48813,0,898
1.710149,1.9606936,56,1423
3.875602,3.0044236,23,1904
0.7221402,-3.366485,13,1383
9.458443,-4.922298,10,892
-0.3648419,2.9581134,2,1371
-0.11342459,4.9341006,18,885
3.7967956,-0.64617085,0,1559
3.6903925,3.0272188,23,1258
9.877945,6.125674,3,1571
4.0143127,-0.40631396,0,1477
8.557227,1.8383254,11,671
5.3944664,5.4580026,26,559
2.6623218,5.516298,10,800
3.757573,-0.52124804,0,1696
1.6294124,8.503523,28,808
-1.6487149,1.4361943,56,1542
0.50471944,2.945206,2,1233
5.5347285,6.7670555,21,1364
5.3228765,-1.0301139,0,461
4.1992865,-0.63947695,0,1156
0.96620744,-0.084836595,31,1444
2.5943747,-2.2675023,0,832
-2.8053832,-3.7173612,9,1546
2.5188642,3.259878,2,1411
-0.18694013,1.4792204,15,1636
5.8617377,-1.509261,20,1684
5.182869,2.6506798,17,2138
-0.26851648,0.5519221,22,888
4.9684954,1.1999891,29,1437
-0.28866324,0.47081155,22,1291
0.32739094,8.474856,16,1047
-5.154094,4.9665394,25,609
-0.26760563,9.846527,27,1045
0.47804394,-2.1937578,13,931
2.08357,3.2560313,2,1798
8.319119,-4.6314473,49,1702
-0.74121034,1.1091886,15,1386
3.78422,3.0174356,23,1848
5.6214285,0.6393694,29,650
-1.0910957,0.81797945,37,1184
1.5070689,-3.8406463,5,1060
-0.45033774,1.1875994,15,1444
4.2680764,-0.88035333,0,1113
5.2281313,9.417054,6,1711
-0.07227842,4.864629,18,1215
-1.2402476,3.6168327,10,1233
5.395446,-1.8108068,0,1159
6.092568,-0.9581619,20,1035
4.4203787,-1.2575526,0,1078
0.29274437,2.5983367,2,941
5.422628,6.3872957,21,1077
9.795816,5.2543387,53,3977
5.4624596,0.4348604,29,1052
5.56534,0.47146738,29,1479
6.072797,-0.97814125,20,809
-1.6311609,1.4129491,56,1486
4.2187223,-1.0793574,0,640
-0.1180084,0.14849861,22,972
9.096053,6.1155634,3,1170
4.286669,-1.6682322,0,2008
-0.25447956,0.18350244,22,1286
7.75643,7.4151273,24,1478
-0.03799591,4.899668,18,1193
-2.946518,-3.1408415,9,1394
2.745892,5.324469,10,837
-2.7392273,-2.6266077,9,837
3.47799,5.052473,24,1031
0.8893636,2.6073635,2,1075
1.0079155,6.7338185,4,589
9.409843,-4.9114876,10,1105
4.323076,9.188426,6,1447
1.7014627,6.8492475,4,1212
0.8670867,6.6780787,4,1579
5.996942,3.1375096,2,904
4.4596143,-1.5422664,0,601
1.9575797,2.8053865,2,1068
-1.0553731,2.4211514,2,1523
0.47396454,1.6774492,15,1070
9.423534,7.019939,3,829
6.5060177,1.9940766,1,1151
2.1725655,5.3197207,14,1267
4.9124055,-2.2141497,50,1130
-1.0505002,2.3846543,2,1167
6.492716,3.411187,1,1491
1.6823702,1.983569,56,1307
3.9552872,-1.5058705,0,754
3.1005502,2.2771606,0,747
9.439018,-4.906037,10,804
1.5075562,8.1346855,28,1146
-2.7595682,-3.3666155,9,443
6.5964994,4.24105,1,1415
-1.0767998,0.8155005,37,1366
3.9216905,-1.445468,0,989
3.1406996,-1.2222021,0,781
2.0789566,2.8341587,2,1058
5.7168846,-3.3415356,20,1193
9.215312,4.7941685,8,1476
8.66797,1.8134044,11,1272
-0.5267151,-1.020411,0,1170
6.2607055,-2.42148,10,1261
5.8363576,-3.6367602,36,1264
9.083489,-5.1365724,10,1155
3.5313594,5.6046624,16,1105
0.2320931,8.378051,16,976
3.3065608,0.20805961,0,1232
4.559349,-7.746835,49,1485
4.173396,-0.33173284,0,1348
5.78476,-3.6097648,36,1133
2.381442,4.994016,14,1690
6.1292067,-1.3195505,20,741
-1.2379543,2.4230685,2,697
-3.308726,-5.2613373,5,1044
6.6027822,-6.3213224,10,1758
6.9682674,4.2999587,1,991
8.804722,0.6772814,32,2362
2.8811605,-1.019496,0,1240
9.006096,3.51254,60,1700
-0.060570106,1.3112266,15,748
2.6720934,5.4974155,10,1636
5.6263313,0.56240565,29,1320
4.563403,-7.751341,49,1367
7.1821623,7.3871894,22,1431
9.392754,-1.1142147,33,1778
2.084541,2.2609901,56,1560
-2.0986257,9.588975,19,1491
5.217097,9.708226,6,1319
3.7243023,-0.9071504,0,1111
-0.55540794,-0.98835456,0,1410
2.2791827,2.6759262,2,1237
5.478806,0.46859252,29,1305
2.1468375,2.2823517,56,1042
3.924046,-1.3553021,0,970
0.39771783,2.7609653,2,1153
-2.3544064,-3.4764843,9,1190
1.1256357,-4.8306923,5,943
7.0065174,4.3330154,1,1707
0.055732813,1.171852,15,1051
5.1032968,1.7854582,31,852
3.9284973,-1.498497,0,1151
-1.9550415,9.740401,19,1065
4.866527,1.2096232,29,1470
-3.3381903,-3.0296273,9,1626
8.581505,-5.420044,10,1081
8.7646265,1.3491249,11,2209
2.6710496,-1.2690722,0,1103
6.542241,0.5104865,47,1756
4.326257,2.194071,0,1436
-0.2805853,4.051619,18,928
-3.3357146,-2.9773574,9,1134
0.26278058,2.5947182,2,1292
5.2199273,9.909472,6,733
-1.1429851,3.508309,10,1571
6.536047,0.42119282,47,1469
4.731792,1.347204,29,1225
4.039535,3.5793555,23,1499
-0.6311936,1.4058503,37,800
2.0280983,2.9452183,2,1038
4.2189856,-1.0756387,0,1086
-0.85668164,3.9087408,10,1090
-1.6739486,-1.3962926,20,781
9.49443,-2.585079,16,1238
3.0012176,-1.1874106,0,1191
3.6115906,0.103421345,0,1310
0.46597445,2.9616556,2,1469
-1.2327462,-2.3585465,0,1122
5.6807184,6.8395963,21,990
0.34588337,2.5809073,2,931
2.5524333,2.80706,2,1180
9.675644,9.481289,0,712
0.46328008,-2.0765648,13,1779
-1.9562337,9.780356,19,1283
3.674078,-1.1357806,0,1565
-1.6726615,4.606897,9,1999
2.186442,-0.73618156,0,1385
4.7114067,-1.617404,0,2031
4.9514947,-0.47878814,0,1267
9.70237,9.493776,0,1512
0.7817736,2.4044456,2,950
3.2656462,7.310693,42,1443
9.28686,4.035478,8,1165
0.46387774,-2.0889513,13,931
-1.7023,9.491195,19,1055
-2.1991467,-3.4383543,9,1638
3.8817492,-1.4136754,0,1290
4.3740425,9.714285,6,1349
-0.8020714,3.9126837,10,961
-0.07765302,2.8438802,2,1292
5.7008257,3.1984124,1,1297
5.133047,2.5715842,17,1128
3.549152,0.10755927,0,775
2.5895247,4.8457747,14,1332
2.3274682,5.5268145,14,1230
-2.7307358,-2.6603832,9,1862
9.418516,2.1214266,32,1085
-0.72555774,6.690533,6,673
2.1655679,5.4146976,14,1018
1.4403018,6.858585,4,990
-0.30110875,9.34152,27,1147
6.589451,0.54890954,47,836
4.3288584,-1.6709995,0,776
5.875204,3.7662978,1,1171
2.6167316,-2.3297095,0,952
-3.3150263,-2.8911707,9,1246
2.7214646,-0.9126646,0,2742
6.2747564,-1.2569209,20,1489
9.875979,6.155968,3,832
1.9029506,2.7553678,2,1015
3.2963612,-0.71615845,0,745
-0.989616,1.9841262,2,1646
6.1081305,3.5639567,1,1526
1.3699136,2.2253997,56,1534
4.543559,9.300958,18,991
1.2159346,4.9405336,2,1086
3.030828,-0.5843193,0,775
0.1221396,2.9319422,2,1155
0.12197971,8.192951,16,1288
9.49872,-2.5891206,16,1121
5.8869147,0.2801275,49,888
1.7873502,6.176532,4,1448
3.9356768,3.0127733,23,1307
-1.3074694,1.9978974,2,691
5.3731947,6.2079654,26,860
3.1994772,-0.6771516,0,1562
0.45751897,1.1114677,15,1492
6.112165,5.6477633,46,1129
3.8675935,3.2932432,23,993
4.933536,9.645713,6,1120
-0.90509146,3.3862228,10,1034
1.534922,2.878718,2,844
2.2908292,8.619395,20,1043
7.008824,8.374196,0,1029
0.14898507,8.166905,16,1036
1.3143693,3.8637266,21,928
-0.060159273,1.4956924,15,1275
2.7302065,5.456872,10,889
1.51987,6.8285317,4,1243
2.9429576,5.3611717,10,1176
4.772159,9.544369,6,1175
9.164338,4.653282,42,1713
-2.4033058,-3.5260153,9,851
2.495203,-1.2226464,0,1207
0.36172614,1.469562,29,1084
9.797947,5.218258,53,2837
3.987587,-0.35880652,0,1589
0.6931414,2.803076,2,1155
8.88321,4.3611813,8,1730
-0.14781243,4.893516,18,1551
-2.0455463,9.636041,19,1800
4.5591025,-7.746153,49,1194
-0.31489575,0.59241116,22,1146
7.2622833,2.7487693,41,806
4.317131,-1.3038195,0,1377
5.7141147,3.193193,1,1620
1.7252058,8.327535,44,1139
7.5110435,0.657467,48,1298
0.72271323,-3.3663266,15,1253
2.9249003,-1.1639968,0,1145
2.3197074,5.06108,14,1063
8.798257,-5.1919575,10,1663
-0.6882169,2.3081636,2,681
7.1316633,4.0138326,1,1085
0.716655,-2.612475,13,1036
2.0036347,1.8766377,56,1053
4.441017,-0.5981271,0,1044
4.2441387,2.573006,2,1209
0.9236515,2.6970904,2,1202
-0.48903793,0.6094164,22,1865
-6.9887233,8.524469,22,924
0.40337443,-2.4130504,13,2129
-0.48830968,0.61110234,1,1022
-1.2888191,3.573733,10,1359
2.994023,-1.1291692,0,1385
0.2547078,1.2172165,15,781
2.5398421,-0.09892131,0,647
1.305673,6.897024,4,1366
-0.8329986,3.577413,10,888
-0.3117128,4.716277,18,1024
0.022789132,4.663503,9,1702
1.4676749,9.845048,16,976
0.4070289,-2.2276857,13,1143
-0.9058095,0.9935954,15,1135
5.722883,-3.66555,36,1539
-0.6664698,4.036579,10,856
-1.2902824,3.5607374,10,1345
8.604834,1.8342509,11,681
-4.6628017,7.3550177,52,1862
-1.7426276,9.146688,19,1091
-0.10761761,2.863588,2,972
9.1850815,-4.7955728,10,1312
3.9885004,3.0206494,23,1612
5.527201,7.0426617,21,846
3.4424543,-1.3274643,0,1229
9.536174,-0.9044442,33,835
4.1306553,-0.9750939,0,741
4.184272,-0.8755803,0,587
0.3327881,-2.4662664,13,1318
2.5521922,-1.3776133,0,1352
-0.74561036,3.5360441,10,1415
-0.2648613,3.449929,10,1315
0.19283701,1.5174844,15,731
8.022988,1.1603285,32,1999
4.283051,-0.9539389,0,1254
2.9734058,-0.83057725,0,1404
-0.7259793,6.691764,6,1281
4.5603714,-7.7466164,49,562
6.3637757,-2.5719557,10,1187
-0.7443478,3.4973972,10,1439
0.90386003,6.932613,4,945
4.1705194,3.4566188,23,350
6.537741,0.42124766,47,1325
5.5235524,1.4994057,31,1725
4.6421485,-7.6885915,49,1377
6.6527324,4.0865583,1,974
-1.5778842,1.995502,10,1051
-2.7186453,-3.5837018,9,1277
4.3362255,-2.7650518,0,1027
5.428375,6.776076,21,904
3.0509586,-0.5965048,0,1003
1.3992952,9.998857,16,1472
1.8886132,2.579647,2,1090
3.9279761,3.5727518,23,1907
4.1457057,0.4817564,0,942
-2.4535472,-3.005961,9,738
2.071143,4.328571,13,1332
-1.0277195,2.4289303,2,1331
5.958219,-0.63100266,20,1815
-1.6614138,1.4792912,56,829
-2.4555907,-2.929233,9,1212
6.3425336,3.5374038,1,1497
-1.1255982,2.2766874,2,1305
-1.3066119,-1.3724979,5,928
-0.51086366,8.139872,35,754
8.302821,1.2607297,25,1515
-1.446932,9.4285145,19,907
4.311048,-0.74985206,0,981
-0.22577274,4.781783,18,1376
9.763634,5.891833,3,1595
6.059844,-0.87168664,20,1891
6.827897,4.287246,1,685
-0.7281287,6.690955,6,1422
8.904258,0.70239663,32,746
1.96986,2.7978108,2,1409
9.050766,3.1423488,60,1585
9.4526205,7.030733,3,1236
3.852697,-0.6239918,0,1323
4.491066,0.027268726,0,1749
5.6119065,5.2037206,26,713
-1.2859793,3.5696886,10,1419
3.2854743,-2.859096,10,1329
2.1617925,3.0016313,2,1034
-1.1709042,2.4450336,2,594
6.479923,-2.3040378,10,1172
4.4444346,-1.3888955,0,1192
0.9669303,-2.361418,13,1439
9.998256,6.122759,3,1314
3.922511,3.0928538,23,1737
-0.5682745,-0.9840076,0,2034
1.7108644,0.69816834,57,1359
2.5611222,6.972028,4,1073
6.3249435,3.3463283,1,538
5.443307,0.45226115,29,1177
-0.60119486,1.6332035,2,1454
5.533414,6.9014606,21,1465
-0.54272884,8.029899,35,1370
2.4906957,4.91142,14,611
1.6309527,2.9315836,2,1133
2.6614397,5.983187,54,3909
-1.3714345,3.2291222,10,1471
4.1588264,-1.0228788,0,904
2.934047,2.3878624,2,1365
1.1523024,6.929396,4,1421
0.2774742,6.689736,4,673
6.555978,2.7161968,1,437
4.693456,-1.5752757,0,1440
5.1120677,9.410754,6,1553
-0.5311467,3.6232252,10,1175
-0.056045555,2.811238,2,679
5.1781273,2.681075,17,1129
5.2395935,5.331688,24,870
2.2117667,-0.7215952,0,1377
-0.71024776,1.2220705,37,1259
1.8989394,2.8235285,2,1415
-0.7556383,3.530902,10,1106
8.739718,4.4034567,8,1084
3.1110625,-1.2275429,0,798
2.0860434,2.2591634,56,952
-0.60785955,2.4869719,2,1536
-0.52272016,2.3392441,2,1582
2.442608,-0.71322626,0,820
3.8380249,3.3001387,23,1019
1.7350922,6.245338,4,681
5.4922886,7.1496086,21,1015
3.0690844,0.5333666,0,658
4.2030888,4.3471856,55,1161
-0.37710866,9.795009,27,1647
-0.75467575,3.6560085,10,1332
2.1979365,4.3842974,0,853
-0.8072106,1.0630509,15,720
6.9212537,6.002634,46,1204
-0.7793136,2.1386473,2,2750
5.3950906,-1.8030331,0,1953
1.2855341,6.911663,4,935
-2.4834788,-3.2699292,9,1042
5.485546,0.45389116,29,1290
3.869339,3.0187166,23,1413
-2.6806726,3.9880047,22,1063
8.867905,-2.8123717,0,841
4.7973824,9.559454,6,1337
-0.5740285,8.075046,35,1275
9.486614,0.90247846,32,1177
7.929253,9.804416,13,1160
3.4726975,0.012151426,0,1318
-0.5793838,7.4226046,19,931
5.0057936,9.391368,6,1120
3.0345452,-0.55465645,0,1775
5.3395085,9.45625,6,1141
5.3651175,6.7487836,21,1568
5.335735,6.103999,23,972
8.718823,-5.237344,10,1269
-3.0159407,-3.1926315,0,734
-4.641632,7.36807,52,1099
0.8926464,7.104562,4,1185
-0.6411209,1.9546307,15,1391
-0.7011407,3.6315749,10,1143
-1.2822566,0.67801887,37,1078
-0.53309596,4.3909316,10,1334
-0.7741852,1.9535413,2,1055
5.398252,6.861248,21,1724
6.645188,2.5003004,1,1657
9.033025,4.6333685,8,1405
5.382892,-1.8301876,0,1468
2.6722002,2.4874876,2,1147
9.503638,-2.5672557,16,742
-0.7624602,3.505736,10,1102
1.748,-1.2916855,0,886
-3.158327,4.003075,13,1199
5.7760444,1.4281569,31,1136
-2.3391058,-3.0852158,9,708
2.1978428,4.6381826,14,1104
0.5231118,-2.9615912,13,1816
-1.1256295,0.79588675,37,1183
2.468771,-0.73779976,0,1149
0.52507615,-1.9724962,13,1724
2.3724022,4.9593463,14,1038
-2.4563928,-3.0311904,9,1148
0.46248007,5.5038395,4,903
-1.7939029,9.212951,19,647
2.8962126,9.849392,9,1173
1.5326724,2.2586584,2,1019
-1.4976935,2.0813832,10,1017
4.6775885,-1.4912708,0,1152
9.631552,-0.85765386,33,1540
3.7082312,-1.6352031,0,1120
6.010694,3.3055778,1,1089
-2.3858435,-3.2199273,9,1333
9.453361,6.5071745,3,1474
-1.9161763,9.501005,19,1521
-1.1542649,2.2417727,2,1736
4.603152,4.988571,38,1160
0.93652844,2.712805,2,1429
2.9664018,-0.93642354,0,1006
9.928115,3.3615227,40,1314
0.37012842,1.789565,22,952
2.5076995,-0.94268715,0,1293
1.9218664,5.809321,14,1110
-0.7740931,1.0962851,15,754
8.647227,1.4562069,11,1008
6.883289,4.2897396,1,935
2.146436,8.642423,28,1108
2.8918757,-0.77348804,0,791
9.806652,6.061021,3,1766
4.10955,0.15545557,0,1006
2.4993625,-0.052354738,0,1397
-0.40588978,0.51409215,22,411
-0.7203471,3.47417,10,1651
-1.0344247,2.2294333,2,1411
6.281207,-1.2731928,20,1678
8.552155,1.415403,11,2444
2.1827006,-0.646135,0,1393
4.091485,9.119319,6,1205
2.6502972,-0.51590794,0,1058
0.33451107,-2.343835,13,1196
3.7806673,-1.375089,0,2022
-1.2798786,2.424289,2,1274
7.1765766,9.690671,34,1440
-0.70778936,6.686491,6,1546
5.766576,0.96384645,31,1496
3.3330603,-1.035738,0,1109
1.9911423,8.300773,28,1429
1.3002175,-1.399398,13,1759
2.8909733,-0.76737213,0,1020
-0.29246914,9.288597,27,1059
1.982493,8.358286,28,724
-0.50829184,1.6296474,22,872
8.609479,1.392675,11,1097
3.7901738,-0.65929675,0,954
5.2210255,4.6303782,18,1483
8.602985,1.4083483,11,1516
4.659765,5.01483,38,868
1.172166,-2.1111789,0,930
8.96973,1.6766552,11,2277
0.30245686,1.5567555,15,1387
4.1522627,-1.1208154,0,912
3.9312387,-0.3842303,0,1198
1.7738312,-1.2808079,0,1212
2.991045,-1.0650994,0,1115
1.4212356,6.1138473,4,2064
-0.9087252,2.403891,10,1206
3.1399264,-1.1364819,0,1666
1.8598729,8.395862,28,1206
0.09831927,8.27234,16,605
3.4189367,-0.47827962,0,733
2.8141534,-0.8688592,0,1502
4.557722,-7.7445135,49,1398
8.572133,1.4055327,11,1415
-1.7148055,9.284518,19,1242
0.63433343,5.9656076,4,863
9.043886,-4.7867146,10,1405
3.6755264,-0.47805408,0,1194
5.4350243,9.169523,6,1412
3.0805867,-0.7317462,0,784
-0.16549449,4.876468,18,600
8.752034,-5.2044106,10,1715
2.5853562,-2.156233,0,954
2.4393365,4.9890146,14,713
-0.7205827,6.6952853,6,1591
4.032534,-0.41356352,0,1204
9.59185,5.8734617,3,979
8.716166,1.2457169,11,1240
4.4731603,-1.6446573,0,1552
7.709245,1.2577221,20,1145
2.7228665,-1.3527915,0,1219
1.5894939,-1.4043367,0,1839
3.8403425,0.03483152,0,1058
-0.23154551,4.8092747,18,1604
-0.11123077,4.725177,13,1654
0.37410483,5.7215047,44,1364
4.1604624,-1.0732747,0,893
0.49609822,-2.4216204,13,1187
4.5532074,-0.4226491,0,1773
5.45919,6.6748505,21,1365
-3.3478732,-3.2079253,9,1320
4.0926566,0.26049954,0,812
-1.3594639,9.505402,19,1387
0.97496516,2.7733834,2,1879
4.429699,7.4969816,30,1147
-1.2034343,3.644046,10,1381
4.0338464,3.0652356,23,1422
0.71847486,6.6598153,4,1015
-2.330523,-3.1424174,9,1301
5.302656,-1.7131288,0,779
0.5717218,2.6121645,2,947
1.5555899,2.9396322,2,742
8.654741,1.506224,11,1244
2.7665873,-0.42524147,0,1616
2.649805,-1.2764301,0,1211
0.11756217,5.2375836,18,1489
0.5082912,1.6686951,15,660
3.2300992,0.06664414,0,1334
0.5079269,0.9666281,15,1593
-4.640887,7.371699,52,618
2.700645,2.8661108,2,1081
9.678686,9.475995,0,1577
3.1075344,-0.7326739,0,634
0.19756398,1.5336051,15,940
9.498178,-2.5346572,16,1106
9.705126,5.558123,3,1057
-0.7153113,4.094025,10,1495
9.427551,6.7445498,3,1723
8.589513,1.4006,11,809
6.051132,-1.0109286,20,1402
0.18341516,5.2927904,18,660
1.6865387,4.2046866,15,1299
1.2998879,7.212289,4,1575
6.1263585,3.326176,1,922
9.781963,6.1366315,3,1794
-0.73960084,6.588916,6,1866
8.660273,1.4503047,11,1124
6.653774,-2.3416302,10,730
8.562101,1.4800959,11,1183
-1.1947,2.4495347,2,2009
5.629725,6.5516505,21,1097
9.517099,0.7247453,32,2761
8.464905,1.428235,11,981
-3.3463013,-2.94143,9,1223
4.6224837,-1.2915115,0,1233
4.1736426,-0.07924745,18,949
-1.6636539,-1.4062085,20,1494
5.42053,6.793053,21,1222
9.897909,6.008129,3,2525
4.204771,-0.36319837,0,1957
8.524313,1.4108177,11,1009
2.4377713,4.8890576,14,402
9.757171,6.624958,3,1820
6.027603,5.9943933,0,1664
6.3173246,-1.3036643,20,1442
5.7836394,1.347411,31,748
5.3558917,6.9069695,21,685
8.281045,-4.2431784,10,1872
2.9722447,-1.0944833,0,926
6.3287034,-2.42461,10,1076
2.5427287,-1.2770268,0,1030
5.751856,1.4014422,31,840
2.6026776,2.8460903,2,1001
4.1534686,0.31857863,0,1382
8.576227,9.412334,0,1934
9.683491,5.607562,3,1659
3.2711797,-2.8584692,10,1374
2.4624045,-0.9620032,0,1418
1.5505806,-1.4444876,0,1222
2.8324656,-0.014868594,0,1639
3.7947226,4.306535,55,1131
1.9578067,8.397694,28,791
5.4214444,6.38555,21,1271
-2.3906431,-2.15224,5,1054
4.6701837,3.03295,17,1601
1.5023127,3.189585,2,1352
